Date,Location,service_zone,weekday,time_bucket,time_bucket_label,rain_probability,rain_risk_level,base_demand_index,demand_index_with_rain,target_zone_demand_with_rain,trip_distance_km,trip_duration_min,pickup_distance_km,relocation_distance_km,current_request_fare,future_request_fare,score_wait,no_rain_score_wait,score_accept,no_rain_score_accept,score_relocate,no_rain_score_relocate,action_with_rain_signal,action_without_rain_signal,action_changed_by_rain_signal,expected_reward_with_rain_policy,expected_reward_no_rain_policy_under_rain,rain_policy_reward_gain
2011-12-08,Cobar,11,3,1,morning,0.121,low,0.5653,0.5881,0.8779,3.7692,20.5857,0.8753,0.6951,17.9344,19.7669,6.7486,6.5199,11.8666,11.8745,12.7248,11.1464,relocate,accept,True,12.7248,11.8666,0.8582
2017-05-08,Woomera,49,0,0,night,0.0113,low,0.4117,0.4129,0.4701,10.6264,20.8063,1.3027,4.6198,27.2842,33.49,10.5418,10.5217,18.1128,18.1139,9.4621,11.915,accept,accept,False,18.1128,18.1128,0.0
2015-02-06,Williamtown,46,4,3,evening,0.5158,moderate,0.4958,0.6357,0.9432,1.8542,11.8522,0.3141,0.6154,11.6811,9.291,1.8061,1.1472,8.4,8.4112,6.0208,5.4203,accept,accept,False,8.4,8.4,0.0
2011-03-03,Sydney,38,3,2,afternoon,0.1475,low,0.327,0.3563,0.6584,0.8,8.0005,0.1365,1.3483,8.6402,9.8977,0.7179,0.5712,6.6468,6.6482,3.938,3.0359,accept,accept,False,6.6468,6.6468,0.0
2014-01-20,Melbourne,19,0,1,morning,0.2206,low,0.6658,0.7141,0.9141,7.6188,26.3602,0.104,2.3006,25.5566,30.3712,13.9189,13.1741,17.041,17.0427,18.8258,17.576,relocate,relocate,False,18.8258,18.8258,0.0
2013-07-13,AliceSprings,4,5,1,morning,0.348,low,0.6015,0.687,0.9089,6.3953,21.7193,1.7455,1.1311,21.9558,25.9172,11.0814,9.9576,14.1928,14.236,16.9203,14.9321,relocate,relocate,False,16.9203,16.9203,0.0
2012-09-06,Witchcliffe,47,3,2,afternoon,0.1738,low,0.4924,0.5283,0.7849,2.8067,11.6941,0.2157,1.2891,12.9005,12.6296,2.8457,2.6157,9.2923,9.2951,6.4718,5.6165,accept,accept,False,9.2923,9.2923,0.0
2014-02-06,Portland,34,3,0,night,0.0766,low,0.3099,0.3228,0.5314,13.2971,33.9473,0.8639,2.1159,36.4089,40.6976,11.5972,11.3312,23.6719,23.6768,16.9371,15.922,accept,accept,False,23.6719,23.6719,0.0
2015-09-10,Sydney,38,3,3,evening,0.2227,low,0.5964,0.6453,0.9586,13.6622,34.5302,0.4767,0.9083,37.1467,34.3106,14.916,14.0646,24.3023,24.31,24.0899,23.6296,accept,accept,False,24.3023,24.3023,0.0
2008-04-16,Canberra,10,2,3,evening,0.011,low,0.7983,0.7994,1.0775,0.8,5.1933,0.4788,1.9266,7.4612,7.4318,1.4614,1.4571,5.8854,5.8858,3.8027,3.9035,accept,accept,False,5.8854,5.8854,0.0
2010-06-24,Watsonia,45,3,3,evening,0.3975,moderate,0.5945,0.6955,1.0777,2.2967,4.9922,0.7041,3.0324,9.3973,8.3031,1.5471,1.1219,7.1385,7.1582,3.2593,2.5438,accept,accept,False,7.1385,7.1385,0.0
2010-05-25,PearceRAAF,30,1,1,morning,0.1791,low,0.6834,0.7207,0.9465,3.7495,10.3265,0.513,1.0326,13.5989,12.5953,4.0584,3.8203,9.7434,9.7501,7.9642,7.3344,accept,accept,False,9.7434,9.7434,0.0
2014-04-18,Penrith,31,4,2,afternoon,0.1876,low,0.4965,0.536,0.9261,5.1327,14.3597,0.1379,0.671,17.1602,17.2263,5.0406,4.6955,12.0746,12.0765,11.5156,8.927,accept,accept,False,12.0746,12.0746,0.0
2017-02-05,Melbourne,19,6,2,afternoon,0.8492,very_high,0.5401,0.801,1.0329,4.6143,9.7949,0.7581,5.2997,14.5432,14.054,5.4477,3.5888,10.3278,10.37,4.9499,2.3032,accept,accept,False,10.3278,10.3278,0.0
2009-11-30,Woomera,49,0,2,afternoon,0.0484,low,0.4794,0.4866,0.7721,3.9155,18.6993,0.3781,5.3507,17.3396,16.0596,4.0939,4.0348,11.7964,11.7978,3.9283,2.8388,accept,accept,False,11.7964,11.7964,0.0
2009-07-01,Richmond,35,2,0,night,0.0392,low,0.2048,0.2104,0.3565,1.6215,11.3162,0.3595,1.6492,11.1418,9.4155,-0.1596,-0.1862,8.0466,8.0476,1.622,1.7826,accept,accept,False,8.0466,8.0466,0.0
2010-11-06,AliceSprings,4,5,1,morning,0.0042,low,0.5436,0.5439,0.8713,5.578,16.3798,2.5955,1.8832,18.6098,24.8285,8.6882,8.6839,11.901,11.9018,14.7478,12.5389,relocate,relocate,False,14.7478,14.7478,0.0
2014-07-23,Watsonia,45,2,0,night,0.4341,moderate,0.4248,0.5375,0.7541,5.7941,17.953,0.1878,1.8706,19.5623,18.876,5.8251,4.746,13.4593,13.4651,9.3857,7.6891,accept,accept,False,13.4593,13.4593,0.0
2012-01-01,Canberra,10,6,2,afternoon,0.1518,low,0.6164,0.6467,0.7504,7.2697,28.9612,0.6484,1.221,26.1778,28.5205,11.913,11.4745,17.0599,17.0672,15.9245,16.7144,accept,accept,False,17.0599,17.0599,0.0
2013-10-22,PerthAirport,33,1,1,morning,0.0029,low,0.7788,0.779,0.9676,1.4276,6.2836,0.9127,1.6163,8.7663,6.804,1.0141,1.0134,6.5267,6.5269,3.1975,3.1615,accept,accept,False,6.5267,6.5267,0.0
2009-01-10,CoffsHarbour,12,5,0,night,0.067,low,0.2994,0.3103,0.5395,3.323,15.7006,2.6268,0.5,15.2803,19.0033,3.6951,3.59,9.6413,9.6544,8.5504,7.863,accept,accept,False,9.6413,9.6413,0.0
2015-11-25,SalmonGums,37,2,0,night,0.1861,low,0.359,0.3981,0.5916,2.7015,10.1076,0.2655,0.5,12.0922,12.8791,2.1111,1.8556,8.8246,8.8282,6.018,5.61,accept,accept,False,8.8246,8.8246,0.0
2013-09-26,Walpole,44,3,2,afternoon,0.98,very_high,0.6259,0.9379,1.0458,1.4037,5.6708,2.3226,1.2955,8.4767,8.2513,2.5327,1.2273,5.7775,5.9238,5.0143,3.8223,accept,accept,False,5.7775,5.7775,0.0
2016-04-09,Sale,36,5,0,night,0.1353,low,0.2895,0.3157,0.585,3.2838,9.75,0.6693,1.0409,12.7281,12.4065,1.405,1.2399,9.1178,9.1245,5.1185,4.2553,accept,accept,False,9.1178,9.1178,0.0
2013-01-18,GoldCoast,15,4,3,evening,0.4412,moderate,0.5108,0.6258,0.8388,1.6931,7.553,0.7276,0.5623,9.6579,11.3037,2.7908,2.1315,7.1306,7.1531,6.8248,6.9064,accept,accept,False,7.1306,7.1306,0.0
2010-02-12,Moree,22,4,2,afternoon,0.3176,low,0.679,0.7553,0.9465,1.2006,5.9501,1.3143,1.612,8.3198,5.4079,0.1253,-0.0838,6.0736,6.1034,2.1042,1.8193,accept,accept,False,6.0736,6.0736,0.0
2010-04-24,WaggaWagga,43,5,1,morning,0.9988,very_high,0.7477,1.0673,1.2014,6.4504,20.2601,2.5927,2.8007,21.4174,19.6262,11.4468,8.2675,13.5672,13.7331,13.3889,10.8473,accept,accept,False,13.5672,13.5672,0.0
2010-08-17,Mildura,21,1,2,afternoon,0.6352,high,0.5185,0.7,0.9157,2.795,8.7417,0.5499,0.9096,11.6448,11.9026,3.5452,2.4502,8.4916,8.5153,7.3801,5.8241,accept,accept,False,8.4916,8.4916,0.0
2015-01-25,Darwin,14,6,0,night,0.9414,very_high,0.3965,0.6932,0.7074,2.2076,9.3529,1.1307,2.1167,11.1084,11.3351,3.1943,1.4889,7.8358,7.9046,4.1993,3.3062,accept,accept,False,7.8358,7.8358,0.0
2012-01-24,Richmond,35,1,3,evening,0.9114,very_high,0.5134,0.7983,0.9765,8.4526,27.4404,1.0068,1.3237,27.1359,38.4189,20.0421,14.4916,17.6749,17.7345,27.0411,24.1947,relocate,relocate,False,27.0411,27.0411,0.0
2015-09-30,Melbourne,19,2,2,afternoon,0.283,low,0.5484,0.6144,0.7325,5.9116,18.5999,0.874,3.1365,19.9926,19.7799,7.0188,6.3566,13.4227,13.4405,8.2547,8.2053,accept,accept,False,13.4227,13.4227,0.0
2015-11-08,CoffsHarbour,12,6,3,evening,0.9705,very_high,0.5212,0.8294,1.0102,0.8,8.3964,1.6533,0.5,8.8065,10.4668,3.4426,1.8069,6.0968,6.2001,7.4227,6.484,relocate,relocate,False,7.4227,7.4227,0.0
2011-09-17,Richmond,35,5,0,night,0.0165,low,0.3731,0.375,0.6272,5.1559,14.9674,0.4017,0.6415,17.4468,22.8858,5.8133,5.7914,12.1191,12.1196,11.4619,10.4404,accept,accept,False,12.1191,12.1191,0.0
2010-12-03,Watsonia,45,4,2,afternoon,0.7457,high,0.358,0.5797,0.7954,5.1391,11.9853,0.6314,1.2615,16.1715,18.4451,6.018,3.9444,11.3509,11.3823,10.2676,7.409,accept,accept,False,11.3509,11.3509,0.0
2013-04-26,Darwin,14,4,2,afternoon,0.006,low,0.4876,0.4881,0.6806,3.182,9.6657,0.1382,0.7764,12.5553,11.7885,2.2163,2.2131,9.2276,9.2277,5.7808,5.6889,accept,accept,False,9.2276,9.2276,0.0
2012-08-18,MountGambier,23,5,3,evening,0.644,high,0.5122,0.6968,0.972,3.0919,13.3235,1.3055,3.8218,13.9699,11.8371,3.4899,2.3819,9.4583,9.5152,4.4575,3.6036,accept,accept,False,9.4583,9.4583,0.0
2013-07-01,NorfolkIsland,28,0,2,afternoon,0.3933,moderate,0.5155,0.6151,0.8156,0.9027,4.6777,0.8574,0.5,7.3833,8.5042,1.3104,0.8807,5.7085,5.7323,4.929,4.3141,accept,accept,False,5.7085,5.7085,0.0
2010-11-09,Bendigo,7,1,2,afternoon,0.044,low,0.453,0.4594,0.7767,13.2005,41.0445,2.176,1.2258,39.2594,50.5172,18.6182,18.4533,24.5924,24.5995,30.0617,25.691,relocate,relocate,False,30.0617,30.0617,0.0
2012-05-23,Dartmoor,13,2,1,morning,0.954,very_high,0.5949,0.8966,1.0683,3.2743,7.0203,0.294,6.1005,11.5688,12.979,5.431,3.4457,8.6661,8.6842,3.4905,1.198,accept,accept,False,8.6661,8.6661,0.0
2017-02-28,Walpole,44,1,1,morning,0.0924,low,0.7186,0.7349,0.8272,4.9647,22.7768,2.8711,0.5,20.4686,25.0744,11.232,11.0247,12.6222,12.642,15.8057,16.8828,relocate,relocate,False,15.8057,15.8057,0.0
2010-04-07,NorfolkIsland,28,2,2,afternoon,0.171,low,0.5208,0.556,0.8393,3.4112,14.0856,1.3625,1.7387,14.7211,21.0334,7.0304,6.6551,9.899,9.9161,11.9269,10.1725,relocate,relocate,False,11.9269,11.9269,0.0
2013-04-17,Williamtown,46,2,1,morning,0.4652,moderate,0.3689,0.4919,0.7054,2.2375,10.4194,1.3861,1.3443,11.5968,13.5173,3.0067,2.1641,7.991,8.036,6.3197,5.0462,accept,accept,False,7.991,7.991,0.0
2015-02-22,Moree,22,6,0,night,0.0659,low,0.489,0.4997,0.691,6.784,19.2198,0.4535,2.3518,21.4307,18.7498,5.4066,5.3051,14.547,14.5492,8.0555,7.8073,accept,accept,False,14.547,14.547,0.0
2009-05-06,PerthAirport,33,2,3,evening,0.0009,low,0.8179,0.8179,1.1333,4.3372,13.0257,0.6071,2.1798,15.526,16.266,6.9171,6.9167,10.8443,10.8443,11.1621,10.836,relocate,accept,True,11.1621,10.8443,0.3178
2009-04-22,SydneyAirport,39,2,3,evening,0.8406,very_high,0.6358,0.8934,1.0257,3.2951,8.2405,0.6009,2.0772,12.1094,15.0826,6.7727,4.8031,8.8249,8.8581,9.3102,8.8571,relocate,accept,True,9.3102,8.8249,0.4852
2012-11-02,MountGambier,23,4,0,night,0.0992,low,0.1736,0.1914,0.4023,4.928,14.6447,1.9219,3.2883,17.0035,17.0491,1.9789,1.8249,11.1976,11.2118,3.0672,2.5673,accept,accept,False,11.1976,11.1976,0.0
2016-09-09,Mildura,21,4,2,afternoon,0.6293,high,0.6403,0.8197,1.0375,3.6481,15.3081,0.1252,3.2292,15.5543,19.6895,9.0217,7.2313,10.9079,10.9132,11.7114,9.1366,relocate,accept,True,11.7114,10.9079,0.8035
2010-04-02,MelbourneAirport,20,4,0,night,0.0873,low,0.4558,0.471,0.6997,11.1551,23.0793,0.6962,1.0297,28.9527,29.8201,9.9353,9.7056,19.3593,19.3638,16.0189,14.8705,accept,accept,False,19.3593,19.3593,0.0
2016-07-18,Moree,22,0,2,afternoon,0.0805,low,0.6877,0.7014,0.8999,6.632,26.146,0.7455,0.9961,24.1344,26.3102,11.4866,11.3036,15.8067,15.8112,17.2046,16.6947,relocate,relocate,False,17.2046,17.2046,0.0
2010-12-05,Perth,32,6,1,morning,0.7378,high,0.6601,0.8789,1.1475,5.4904,23.145,0.5727,2.7121,21.333,21.064,10.4941,8.1573,14.1575,14.1857,14.7004,10.8617,relocate,accept,True,14.7004,14.1575,0.5429
2016-08-13,MountGambier,23,5,2,afternoon,0.8633,very_high,0.3653,0.6316,0.7272,1.0137,5.2208,0.3703,1.9372,7.7612,8.2573,1.2542,0.1394,6.1358,6.1567,2.7129,1.8085,accept,accept,False,6.1358,6.1358,0.0
2010-10-08,Watsonia,45,4,3,evening,0.0855,low,0.5643,0.5791,0.835,5.6209,17.402,0.1015,2.216,19.0971,20.4695,7.0019,6.8483,13.2132,13.2139,10.9643,11.8185,accept,accept,False,13.2132,13.2132,0.0
2010-09-06,Wollongong,48,0,3,evening,0.0493,low,0.5148,0.5222,0.8087,5.5264,15.5942,0.7011,1.7588,18.2101,14.5448,3.6869,3.6321,12.4757,12.4783,7.353,7.7562,accept,accept,False,12.4757,12.4757,0.0
2016-09-01,Melbourne,19,3,0,night,0.6242,high,0.4038,0.5814,0.7583,1.7192,4.08,1.2988,1.1562,8.2345,8.0185,0.9271,0.2053,6.151,6.2061,3.6005,2.7583,accept,accept,False,6.151,6.151,0.0
2010-04-06,Watsonia,45,1,3,evening,0.5914,moderate,0.4818,0.6478,0.8778,0.991,5.2774,0.8868,2.6136,7.7543,6.6301,0.4703,-0.0876,5.9102,5.946,1.5883,1.3649,accept,accept,False,5.9102,5.9102,0.0
2013-10-12,Adelaide,1,5,1,morning,0.4309,moderate,0.49,0.6017,0.9201,6.4521,15.202,0.3457,0.8722,19.2952,18.8887,6.4459,5.3761,13.3997,13.4102,12.4047,9.5613,accept,accept,False,13.3997,13.3997,0.0
2014-04-10,Portland,34,3,0,night,0.9001,very_high,0.2085,0.4891,0.63,6.994,14.9478,0.8613,6.1891,19.92,18.3408,5.1247,2.5157,13.6312,13.6817,2.8295,0.1636,accept,accept,False,13.6312,13.6312,0.0
2011-09-11,Albany,2,6,2,afternoon,0.0269,low,0.2779,0.2814,0.5219,2.3981,10.2952,2.1879,5.7939,11.7614,14.0169,1.7331,1.7083,7.7762,7.7806,0.0529,-0.487,accept,accept,False,7.7762,7.7762,0.0
2014-07-12,MountGinini,24,5,1,morning,0.7655,high,0.5148,0.7439,0.965,2.3126,9.0329,0.4749,7.1337,11.1158,13.2668,4.591,3.0499,8.1385,8.1627,1.7323,-0.4256,accept,accept,False,8.1385,8.1385,0.0
2010-09-20,Sale,36,0,3,evening,0.3215,low,0.5074,0.5849,0.9062,4.2845,11.8464,0.9505,2.0342,14.9596,16.8153,5.2653,4.6049,10.3916,10.4134,9.4873,8.8918,accept,accept,False,10.3916,10.3916,0.0
2009-06-29,WaggaWagga,43,0,3,evening,0.4806,moderate,0.6951,0.8231,1.0994,2.788,10.1813,1.0882,1.284,12.24,10.4022,3.3695,2.6941,8.5757,8.6121,7.05,6.6469,accept,accept,False,8.5757,8.5757,0.0
2016-12-04,Penrith,31,6,1,morning,0.2997,low,0.529,0.5999,0.7482,0.9696,6.8003,0.1999,4.4467,8.3651,8.5766,1.2812,0.9727,6.5139,6.5182,0.1863,-0.0163,accept,accept,False,6.5139,6.5139,0.0
2012-07-18,NorahHead,27,2,3,evening,0.1274,low,0.5529,0.5772,0.934,1.7025,6.5409,0.5959,1.7897,9.2455,7.747,0.7779,0.6822,6.972,6.9776,3.541,3.349,accept,accept,False,6.972,6.972,0.0
2009-02-03,Wollongong,48,1,1,morning,0.729,high,0.5149,0.7305,0.9479,4.8401,12.7515,0.6658,3.1335,16.0898,16.3779,6.2594,4.4696,11.227,11.2594,8.3542,5.8605,accept,accept,False,11.227,11.227,0.0
2016-03-12,Canberra,10,5,2,afternoon,0.6804,high,0.6338,0.8316,1.0522,1.7859,7.7422,0.8709,3.1181,9.8627,11.215,3.9152,2.7909,7.1984,7.2383,5.3306,3.7213,accept,accept,False,7.1984,7.1984,0.0
2014-12-26,MountGambier,23,4,1,morning,0.005,low,0.3941,0.3946,0.6431,7.2277,21.8881,1.8446,0.894,23.1504,27.5215,7.8721,7.8661,14.9624,14.9631,13.9085,12.7663,accept,accept,False,14.9624,14.9624,0.0
2009-11-03,MelbourneAirport,20,1,3,evening,0.1688,low,0.793,0.8277,1.0071,5.4659,11.7064,0.2486,2.5693,16.4956,18.3254,8.2633,7.9416,11.7543,11.7573,11.0551,12.0802,accept,relocate,True,11.7543,11.0551,0.6992
2011-12-03,AliceSprings,4,5,0,night,0.3267,low,0.3223,0.4014,0.4552,4.9751,12.7564,2.0393,3.0217,16.2741,19.9971,4.9688,4.1673,10.7767,10.8243,5.1742,5.7419,accept,accept,False,10.7767,10.7767,0.0
2012-05-23,Canberra,10,2,0,night,0.028,low,0.4724,0.4761,0.6282,4.2213,12.9035,1.2413,1.6269,15.3182,16.5278,4.2122,4.1816,10.4432,10.4458,6.9774,7.2188,accept,accept,False,10.4432,10.4432,0.0
2015-07-22,Portland,34,2,1,morning,0.7842,high,0.5326,0.7688,1.0028,2.1564,9.4637,3.2849,0.5,11.0859,11.141,3.515,2.1811,6.9079,7.0785,7.8877,5.9415,relocate,accept,True,7.8877,6.9079,0.9799
2014-09-06,Albany,2,5,3,evening,0.973,very_high,0.5313,0.8405,1.1176,5.9799,14.2365,0.1175,4.5175,18.2521,21.3742,10.2766,6.9254,12.8439,12.8513,12.6044,9.4356,accept,accept,False,12.8439,12.8439,0.0
2012-02-24,Penrith,31,4,3,evening,0.0245,low,0.6605,0.6636,0.9769,2.1066,8.8302,4.0103,6.0973,10.7526,12.6448,3.7199,3.7,6.4175,6.4249,2.5314,2.7109,accept,accept,False,6.4175,6.4175,0.0
2014-05-12,PearceRAAF,30,0,3,evening,0.6805,high,0.6593,0.8571,1.0327,7.4942,17.4491,0.2025,1.878,21.6457,20.8097,10.1005,8.0137,14.9233,14.9326,14.0444,13.6263,accept,accept,False,14.9233,14.9233,0.0
2012-01-02,Mildura,21,0,3,evening,0.0455,low,0.7998,0.8065,1.0542,10.056,24.3367,0.3471,1.3831,27.997,30.7084,15.5449,15.4401,18.7604,18.7616,22.6862,23.5322,relocate,relocate,False,22.6862,22.6862,0.0
2009-02-03,AliceSprings,4,1,3,evening,0.1923,low,0.6566,0.6973,1.0665,4.3191,11.4196,0.3594,0.5,14.827,14.7655,5.0995,4.7944,10.5781,10.5832,11.2025,10.5813,relocate,accept,True,11.2025,10.5781,0.6244
2013-03-02,Canberra,10,5,2,afternoon,0.1279,low,0.529,0.5535,0.707,9.2142,30.7041,1.2182,1.9571,29.5349,21.8177,7.3767,7.106,19.0125,19.024,10.4609,10.4868,accept,accept,False,19.0125,19.0125,0.0
2015-12-06,Adelaide,1,6,1,morning,0.2971,low,0.4379,0.508,0.8912,1.7229,8.5918,0.6604,1.2111,10.1344,11.2088,2.0729,1.674,7.4151,7.4292,6.3859,4.5411,accept,accept,False,7.4151,7.4151,0.0
2015-04-21,Darwin,14,1,3,evening,0.0374,low,0.549,0.5543,0.9618,5.5076,15.4312,0.4013,0.5,18.1164,15.3232,4.2941,4.2532,12.5484,12.5495,10.6815,10.01,accept,accept,False,12.5484,12.5484,0.0
2016-11-26,AliceSprings,4,5,2,afternoon,0.0389,low,0.3688,0.3744,0.7382,3.8447,19.301,2.5382,3.3206,17.4967,19.058,4.3336,4.2801,10.9557,10.9631,7.682,5.5096,accept,accept,False,10.9557,10.9557,0.0
2014-12-17,Tuggeranong,41,2,1,morning,0.2996,low,0.6121,0.683,0.9627,6.526,15.5123,0.1054,2.6691,19.5252,15.8097,5.5573,4.9888,13.6376,13.6399,8.6058,6.9817,accept,accept,False,13.6376,13.6376,0.0
2010-05-14,Witchcliffe,47,4,0,night,0.0816,low,0.3387,0.3527,0.5393,0.8,10.1367,1.6193,1.0826,9.5374,8.8893,0.3228,0.26,6.494,6.5038,3.0439,2.9336,accept,accept,False,6.494,6.494,0.0
2014-07-31,Witchcliffe,47,3,3,evening,0.0755,low,0.612,0.6247,0.9399,6.2701,17.8869,0.7304,5.3265,20.1771,19.6719,7.0664,6.94,13.6595,13.6636,8.1809,8.3246,accept,accept,False,13.6595,13.6595,0.0
2016-12-03,Nhil,26,5,1,morning,0.0787,low,0.5878,0.6012,0.927,2.3252,7.3794,0.3974,1.6857,10.4384,12.7376,3.3662,3.2801,7.819,7.8214,7.1827,5.9625,accept,accept,False,7.819,7.819,0.0
2014-07-29,Nuriootpa,29,1,3,evening,0.9633,very_high,0.6238,0.9292,1.0908,3.9826,12.1693,0.5146,1.9049,14.6876,14.0997,6.3922,4.209,10.3649,10.3969,9.2971,8.22,accept,accept,False,10.3649,10.3649,0.0
2009-11-22,Townsville,40,6,1,morning,0.3056,low,0.5776,0.6503,0.8406,13.0577,33.558,0.6047,1.5048,35.9223,31.5669,13.5629,12.3991,23.4725,23.4857,19.1666,17.5891,accept,accept,False,23.4725,23.4725,0.0
2015-06-21,Ballarat,6,6,0,night,0.0766,low,0.4533,0.4662,0.6565,5.6332,14.7791,0.3568,3.6427,18.012,19.7168,5.5046,5.3757,12.5404,12.5424,6.7447,6.469,accept,accept,False,12.5404,12.5404,0.0
2010-04-07,NorahHead,27,2,3,evening,0.8829,very_high,0.5585,0.8323,0.998,5.1406,19.8298,1.6393,2.6004,19.4684,19.6135,9.1016,6.3783,12.6548,12.7492,11.8931,10.7182,accept,accept,False,12.6548,12.6548,0.0
2011-06-27,Moree,22,0,0,night,0.0779,low,0.5737,0.5869,0.8687,4.8577,15.9848,0.539,0.5,17.4715,20.2422,6.9703,6.8352,12.0079,12.011,13.156,11.7554,relocate,accept,True,13.156,12.0079,1.1481
2013-10-16,Woomera,49,2,0,night,0.0883,low,0.3831,0.3985,0.5684,8.0102,25.0742,1.2865,1.7826,25.545,22.6895,6.009,5.8318,16.6255,16.634,9.2705,9.1979,accept,accept,False,16.6255,16.6255,0.0
2014-10-17,MelbourneAirport,20,4,2,afternoon,0.0079,low,0.4948,0.4956,0.7374,6.6749,14.9659,0.4458,3.0978,19.4969,20.8934,6.3239,6.316,13.513,13.5132,9.0229,8.2358,accept,accept,False,13.513,13.513,0.0
2010-04-12,BadgerysCreek,5,0,3,evening,0.008,low,0.5362,0.537,0.8912,4.8949,20.8403,0.8873,0.5,19.5611,27.5896,9.8909,9.8802,12.9645,12.965,18.5105,18.2607,relocate,relocate,False,18.5105,18.5105,0.0
2015-05-31,Hobart,16,6,1,morning,0.7825,high,0.6272,0.8627,1.1427,4.4848,15.8609,1.0104,3.0748,16.916,16.9855,7.7415,5.7136,11.4358,11.4882,10.8536,7.4229,accept,accept,False,11.4358,11.4358,0.0
2015-10-08,Adelaide,1,3,1,morning,0.0112,low,0.431,0.4322,0.7176,4.2782,11.0812,0.771,2.6434,14.6297,15.6247,3.4704,3.4612,10.2928,10.2935,6.1933,5.1909,accept,accept,False,10.2928,10.2928,0.0
2016-08-30,Adelaide,1,1,3,evening,0.8658,very_high,0.592,0.8593,1.0967,3.6938,9.2565,2.2768,0.756,13.0744,10.3398,3.5208,2.1198,8.7154,8.8444,7.5761,6.5512,accept,accept,False,8.7154,8.7154,0.0
2013-08-24,NorfolkIsland,28,5,3,evening,0.8502,very_high,0.5878,0.849,1.0045,1.4062,7.7731,2.4358,1.4641,9.3631,8.5396,2.3411,1.2101,6.1948,6.3306,4.8381,4.4437,accept,accept,False,6.1948,6.1948,0.0
2014-02-18,Sydney,38,1,2,afternoon,0.7738,high,0.4705,0.7027,0.9317,5.5519,19.6239,1.5487,0.5512,19.9371,22.1094,9.1885,6.5851,13.0301,13.1096,15.2027,11.4599,relocate,accept,True,15.2027,13.0301,2.1727
2012-10-27,Tuggeranong,41,5,0,night,0.0938,low,0.607,0.6236,0.906,2.5125,8.8204,1.7222,1.0956,11.2965,11.1893,2.7194,2.6252,7.7538,7.7658,6.6021,5.8,accept,accept,False,7.7538,7.7538,0.0
2012-10-18,PerthAirport,33,3,0,night,0.0167,low,0.475,0.4769,0.5735,3.3749,10.7249,1.3083,1.445,13.2606,15.0132,3.5574,3.5428,9.1487,9.1503,5.8811,6.6172,accept,accept,False,9.1487,9.1487,0.0
2015-04-17,Hobart,16,4,1,morning,0.249,low,0.4265,0.4828,0.8496,6.9753,18.0815,0.5203,2.8158,21.2109,23.4113,7.2959,6.6279,14.4465,14.4558,12.4286,9.0033,accept,accept,False,14.4465,14.4465,0.0
2013-04-14,Cobar,11,6,0,night,0.0047,low,0.6156,0.616,0.7828,3.7571,16.8228,0.6726,3.2225,16.3377,13.7612,3.9811,3.9784,11.1126,11.1129,4.9885,5.0943,accept,accept,False,11.1126,11.1126,0.0
2012-07-31,MelbourneAirport,20,1,2,afternoon,0.0649,low,0.5034,0.5139,0.7845,3.5484,9.5565,0.1012,2.098,13.0041,15.5047,4.063,3.9805,9.56,9.5605,7.3618,6.4176,accept,accept,False,9.56,9.56,0.0
2010-09-12,Penrith,31,6,0,night,0.2384,low,0.4872,0.5405,0.7429,4.3283,13.2247,0.3109,1.3948,15.5975,13.314,3.2444,2.8846,11.0042,11.0095,6.4456,5.8385,accept,accept,False,11.0042,11.0042,0.0
2015-03-16,Williamtown,46,0,2,afternoon,0.1052,low,0.3428,0.362,0.5917,3.0621,12.2291,0.1853,3.0074,13.4701,12.4634,1.7179,1.5968,9.6604,9.6618,2.9844,2.4676,accept,accept,False,9.6604,9.6604,0.0
2017-01-23,GoldCoast,15,0,3,evening,0.237,low,0.5847,0.6376,0.9095,12.8804,33.6986,0.405,1.9101,35.7419,38.4019,16.9023,15.8722,23.4223,23.4293,24.8209,25.1718,relocate,relocate,False,24.8209,24.8209,0.0
2010-11-06,CoffsHarbour,12,5,2,afternoon,0.9965,very_high,0.296,0.6146,0.6915,11.7719,27.796,1.1123,2.2742,31.7664,40.5038,17.5187,10.9761,20.7958,20.8669,20.5723,15.3162,accept,accept,False,20.7958,20.7958,0.0
2015-03-07,Moree,22,5,1,morning,0.0583,low,0.6796,0.6888,0.9922,11.5772,30.8863,0.4865,3.3356,32.8015,29.1742,12.8769,12.7412,21.5575,21.5596,18.1882,15.8593,accept,accept,False,21.5575,21.5575,0.0
2013-09-23,WaggaWagga,43,0,3,evening,0.8562,very_high,0.7456,1.0092,1.2077,4.8688,10.6367,1.6913,2.8806,15.2403,16.1875,8.4388,6.2757,10.3577,10.4526,10.4008,9.8428,relocate,accept,True,10.4008,10.3577,0.0431
2009-02-28,Cairns,9,5,3,evening,0.6865,high,0.6331,0.833,0.9925,2.3883,7.7649,0.3485,2.2628,10.6855,11.363,4.015,2.8631,7.983,7.9991,6.0013,5.8688,accept,accept,False,7.983,7.983,0.0
2017-03-08,Adelaide,1,2,3,evening,0.0488,low,0.4516,0.4589,0.6915,7.0995,15.6735,1.2325,2.5986,20.3672,23.1901,6.9179,6.8317,13.733,13.7375,10.3191,11.7163,accept,accept,False,13.733,13.733,0.0
